#,"Campaña/Aviso institucional","Población lugar"
111,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Aguascalientes
112,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Baja California"
113,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Baja California Sur"
114,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Campeche
115,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Chiapas
116,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Chihuahua
117,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Coahuila de Zaragoza"
118,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Colima
119,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Distrito Federal"
120,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Durango
121,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Guanajuato
122,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Guerrero
123,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Hidalgo
124,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Jalisco
125,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",México
126,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Michoacán de Ocampo"
127,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Morelos
128,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Nayarit
129,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Nuevo León"
130,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Oaxaca
131,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Puebla
132,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Querétaro
133,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Quintana Roo"
134,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","San Luis Potosí"
135,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Sinaloa
136,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Sonora
137,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Tabasco
138,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Tamaulipas
139,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Tlaxcala
140,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM","Veracruz de Ignacio de la Llave"
141,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Yucatán
142,"3er. Seminario Internacional sobre Gestión Documental y Transparencia y nombramiento del Rector de la UNAM",Zacatecas
143,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Aguascalientes
144,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Baja California"
145,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Baja California Sur"
146,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Campeche
147,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Chiapas
148,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Chihuahua
149,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Coahuila de Zaragoza"
150,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Colima
151,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Distrito Federal"
152,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Durango
153,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Guanajuato
154,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Guerrero
155,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Hidalgo
156,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Jalisco
157,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",México
158,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Michoacán de Ocampo"
159,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Morelos
160,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Nayarit
161,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Nuevo León"
162,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Oaxaca
163,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Puebla
164,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Querétaro
165,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Quintana Roo"
166,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","San Luis Potosí"
167,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Sinaloa
168,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Sonora
169,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Tabasco
170,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Tamaulipas
171,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Tlaxcala
172,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública","Veracruz de Ignacio de la Llave"
173,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Yucatán
174,"Alcances y Retos de la Ley General de Transparencia y Acceso a la Información Pública",Zacatecas
175,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Aguascalientes
176,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Baja California"
177,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Baja California Sur"
178,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Campeche
179,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Chiapas
180,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Chihuahua
181,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Coahuila de Zaragoza"
182,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Colima
183,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal","Distrito Federal"
184,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Durango
185,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Guanajuato
186,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Guerrero
187,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Hidalgo
188,"Elección del Presidente de la Suprema Corte de Justicia de la Nación y Presidente del Consejo de la Judicatura Federal",Jalisco
