#,"Nivel socioeconómico",Estatus
1,"AB Alta",Activo
2,"C+ Media Alta",Activo
3,"C Media",Activo
4,"D+ Media Baja",Activo
5,"D Baja",Activo
6,"E Marginada",Activo
